timestamp,class,precision,recall,f1score,accuracy
1766145003.453874,0,1.0,0.9999967468181663,0.9999983734064374,0.9999967468181663
1766145004.669894,0,1.0,0.9999967578108268,0.9999983789027854,0.9999967578108268
1766145005.879329,0,1.0,0.9999967702983324,0.9999983851465584,0.9999967702983324
1766145007.180431,0,1.0,0.9999967823361565,0.9999983911654898,0.9999967823361565
1766145008.515827,0,1.0,0.9999967949570884,0.9999983974759761,0.9999967949570884
1766145009.788944,0,1.0,0.9999968064802516,0.9999984032375762,0.9999968064802516
1766145011.034991,0,1.0,0.9999968170194165,0.9999984085071754,0.9999968170194165
1766145012.292238,0,1.0,0.9999968286639574,0.9999984143294645,0.9999968286639574
1766145013.569507,0,1.0,0.9999968385462831,0.9999984192706429,0.9999968385462831
1766145014.920262,0,1.0,0.9999968508307222,0.9999984254128818,0.9999968508307222
1766145016.206971,0,1.0,0.9999968605493106,0.9999984302721913,0.9999968605493106
1766145017.474129,0,1.0,0.9999968739997391,0.9999984369974266,0.9999968739997391
1766145018.795933,0,1.0,0.9999968866890674,0.9999984433421105,0.9999968866890674
1766145020.190926,0,1.0,0.999996896101221,0.9999984480482019,0.999996896101221
1766145021.432588,0,1.0,0.999996907127216,0.9999984535612166,0.999996907127216
1766145022.739408,0,1.0,0.9999969180334177,0.9999984590143343,0.9999969180334177
1766145024.212161,0,1.0,0.999996929174766,0.9999984645850256,0.999996929174766
1766145025.543692,0,1.0,0.9999969402826623,0.9999984701389907,0.9999969402826623
1766145026.842593,0,1.0,0.9999969493579554,0.9999984746766512,0.9999969493579554
1766145028.105043,0,1.0,0.9999969614938401,0.999998480744612,0.9999969614938401
1766145029.353189,0,1.0,0.9999969715879892,0.9999984857917018,0.9999969715879892
1766145030.585213,0,1.0,0.9999969821093958,0.9999984910524209,0.9999969821093958
1766145031.837903,0,1.0,0.9999969933681903,0.9999984966818352,0.9999969933681903
1766145033.046425,0,1.0,0.9999970016899565,0.9999985008427308,0.9999970016899565
1766145034.426662,0,1.0,0.999997011356844,0.9999985056761891,0.999997011356844
1766145035.667217,0,1.0,0.9999968385858724,0.9999984192904375,0.9999968385858724
1766145036.973718,0,1.0,0.9999968502806085,0.999998425137824,0.9999968502806085
1766145038.342611,0,1.0,0.9999968617203134,0.9999984308576945,0.9999968617203134
1766145039.6917,0,1.0,0.9999968649148229,0.9999984324549543,0.9999968649148229
1766145041.135141,0,1.0,0.9999968758661103,0.9999984379306152,0.9999968758661103
1766145042.414525,0,1.0,0.9999968867566631,0.9999984433759085,0.9999968867566631
1766145043.995681,0,1.0,0.9999968949995298,0.9999984474973546,0.9999968949995298
1766145045.313413,0,1.0,0.9999969053078127,0.9999984526515121,0.9999969053078127
1766145046.647017,0,1.0,0.999996912399117,0.9999984561971752,0.999996912399117
1766145047.98573,0,1.0,0.9999967491323918,0.9999983745635539,0.9999967491323918
1766145049.273378,0,1.0,0.9999967594846599,0.9999983797397047,0.9999967594846599
1766145050.535363,0,1.0,0.9999967705561303,0.9999983852754578,0.9999967705561303
1766145051.780204,0,1.0,0.9999967795613205,0.9999983897780674,0.9999967795613205
1766145053.107336,0,1.0,0.9999967885855569,0.9999983942902002,0.9999967885855569
1766145054.39731,0,1.0,0.9999967972821563,0.9999983986385138,0.9999967972821563
1766145055.610777,0,1.0,0.9999968077792177,0.9999984038870614,0.9999968077792177
1766145056.86354,0,1.0,0.999996818285947,0.9999984091404427,0.999996818285947
1766145058.16392,0,1.0,0.9999968285807616,0.9999984142878663,0.9999968285807616
1766145059.39711,0,1.0,0.9999968387764903,0.9999984193857467,0.9999968387764903
1766145060.726496,0,1.0,0.9999968481023873,0.9999984240487101,0.9999968481023873
1766145062.263703,0,1.0,0.9999968602391462,0.9999984301171086,0.9999968602391462
1766145063.499367,0,1.0,0.9999968701444945,0.9999984350697981,0.9999968701444945
1766145064.750679,0,1.0,0.999996878573822,0.9999984392844752,0.999996878573822
1766145066.155838,0,1.0,0.9999968872024818,0.9999984435988185,0.9999968872024818
1766145067.34681,0,1.0,0.9999968966484978,0.9999984483218411,0.9999968966484978
1766145068.804098,0,1.0,0.9999969026330131,0.9999984513141081,0.9999969026330131
1766145070.012264,0,1.0,0.9999969129256471,0.999998456460441,0.9999969129256471
1766145071.330046,0,1.0,0.999996920623409,0.9999984603093338,0.999996920623409
1766145072.612942,0,1.0,0.9999969301940225,0.9999984650946553,0.9999969301940225
1766145074.182787,0,1.0,0.9999969390485984,0.9999984695219569,0.9999969390485984
1766145075.390988,0,1.0,0.999996948790814,0.9999984743930795,0.999996948790814
1766145076.662206,0,1.0,0.999996792296247,0.9999983961455511,0.999996792296247
1766145078.028704,0,1.0,0.9999968007318613,0.9999984003633718,0.9999968007318613
1766145079.334452,0,1.0,0.9999968126573138,0.9999984063261171,0.9999968126573138
1766145080.676538,0,1.0,0.9999968224732939,0.9999984112341228,0.9999968224732939
1766145082.036688,0,1.0,0.9999968331493583,0.9999984165721719,0.9999968331493583
1766145083.383863,0,1.0,0.9999968422095853,0.9999984211022998,0.9999968422095853
1766145084.743361,0,1.0,0.9999968526939729,0.9999984263445101,0.9999968526939729
1766145086.137539,0,1.0,0.9999968635274973,0.9999984317612892,0.9999968635274973
1766145087.396677,0,1.0,0.9999968656025843,0.999998432798836,0.9999968656025843
1766145088.711265,0,1.0,0.9999968747626021,0.9999984373788592,0.9999968747626021
1766145089.92435,0,1.0,0.9999968811634508,0.9999984405792935,0.9999968811634508
1766145091.285525,0,1.0,0.9999968885917184,0.9999984442934391,0.9999968885917184
1766145092.587737,0,1.0,0.9999968985720946,0.9999984492836426,0.9999968985720946
1766145093.866959,0,1.0,0.9999969057810324,0.9999984528881227,0.9999969057810324
1766145095.205557,0,1.0,0.9999969155420851,0.9999984577686641,0.9999969155420851
1766145096.426534,0,1.0,0.9999969246874891,0.9999984623413801,0.9999969246874891
1766145097.749705,0,1.0,0.9999969327787798,0.9999984663870378,0.9999969327787798
1766145099.026108,0,1.0,0.9999969414259543,0.9999984707106384,0.9999969414259543
1766145100.316122,0,1.0,0.9999969492066373,0.9999984746009919,0.9999969492066373
1766145101.588594,0,1.0,0.9999969572512526,0.9999984786233117,0.9999969572512526
1766145102.780756,0,1.0,0.9999969636759888,0.9999984818356896,0.9999969636759888
1766145104.020663,0,1.0,0.9999969722527929,0.9999984861241047,0.9999969722527929
1766145105.371475,0,1.0,0.999996981170866,0.9999984905831547,0.999996981170866
1766145106.611136,0,1.0,0.9999969885376795,0.9999984942665725,0.9999969885376795
1766145107.896791,0,1.0,0.9999969969378005,0.9999984984666456,0.9999969969378005
1766145109.2119,0,1.0,0.9999970059613612,0.9999985029784395,0.9999970059613612
1766145110.451533,0,1.0,0.9999970137086851,0.9999985068521131,0.9999970137086851
1766145111.766481,0,1.0,0.9999970218615977,0.9999985109285815,0.9999970218615977
1766145113.017508,0,1.0,0.9999970291305179,0.9999985145630523,0.9999970291305179
1766145114.285923,0,1.0,0.9999970387659702,0.9999985193807929,0.9999970387659702
1766145115.637768,0,1.0,0.9999970466595979,0.9999985233276183,0.9999970466595979
1766145116.981823,0,1.0,0.9999969036539451,0.9999984518245757,0.9999969036539451
1766145118.25645,0,1.0,0.9999969127463817,0.9999984563708081,0.9999969127463817
1766145119.545111,0,1.0,0.9999969213471014,0.9999984606711811,0.9999969213471014
1766145120.886959,0,1.0,0.9999969312403993,0.9999984656178453,0.9999969312403993
1766145122.274045,0,1.0,0.9999969385527971,0.9999984692740554,0.9999969385527971
1766145123.477826,0,1.0,0.9999969470828185,0.9999984735390792,0.9999969470828185
1766145124.721593,0,1.0,0.9999969480361469,0.9999984740157449,0.9999969480361469
1766145126.004039,0,1.0,0.9999969571420885,0.9999984785687295,0.9999969571420885
1766145127.275793,0,1.0,0.9999969652298238,0.9999984826126094,0.9999969652298238
1766145128.645153,0,1.0,0.9999969737686265,0.9999984868820238,0.9999969737686265
1766145129.995358,0,1.0,0.9999969826752573,0.9999984913353526,0.9999969826752573
1766145131.326474,0,1.0,0.9999969906841122,0.9999984953397921,0.9999969906841122
1766145132.605134,0,1.0,0.9999969976551687,0.9999984988253309,0.9999969976551687
1766145134.066705,0,1.0,0.9999970055854596,0.9999985027904881,0.9999970055854596
1766145135.330086,0,1.0,0.9999969400220274,0.9999984700086728,0.9999969400220274
1766145136.702951,0,1.0,0.9999969472806267,0.9999984736379836,0.9999969472806267
1766145138.010598,0,1.0,0.9999969554342997,0.9999984777148325,0.9999969554342997
1766145139.467254,0,1.0,0.9999969637245326,0.9999984818599617,0.9999969637245326
1766145140.789997,0,1.0,0.9999969728479597,0.9999984864216889,0.9999969728479597
1766145141.982991,0,1.0,0.9999969811913124,0.9999984905933779,0.9999969811913124
1766145143.215637,0,1.0,0.9999969892732106,0.9999984946343392,0.9999969892732106
1766145144.612734,0,1.0,0.9999968520445184,0.9999984260197817,0.9999968520445184
1766145145.933826,0,1.0,0.9999968623891665,0.9999984311921221,0.9999968623891665
1766145147.32374,0,1.0,0.9999968713155741,0.9999984356553399,0.9999968713155741
1766145148.651581,0,1.0,0.9999968775243707,0.9999984387597478,0.9999968775243707
1766145150.01286,0,1.0,0.9999968849220101,0.999998442458579,0.9999968849220101
1766145151.267025,0,1.0,0.9999968921536344,0.9999984460744025,0.9999968921536344
1766145152.586314,0,1.0,0.9999968979135789,0.9999984489543837,0.9999968979135789
1766145190.80013,1,1.0,0.5,0.6666666666666666,0.9999959108941535
1766145192.148873,1,1.0,0.9964260185847034,0.9982098102398854,0.9999944341876151
1766145193.485109,1,1.0,0.9973912607234234,0.9986939267594314,0.9999932413095385
1766145194.848966,1,1.0,0.9977935689023005,0.9988955660224135,0.9999921208997286
1766145196.08788,1,1.0,0.9976973999808116,0.9988473729708962,0.9999901586523652
1766145197.399456,1,1.0,0.9975346059893242,0.9987657815773086,0.9999892467178242
1766145198.687733,1,1.0,0.9979024646040902,0.9989501312335958,0.9999879256099637
1766145199.983885,1,1.0,0.9984895104895105,0.9992441844190019,0.9999874591696135
1766145201.37894,1,1.0,0.9983680668180344,0.9991833670638242,0.999985646929304
1766145202.690802,1,1.0,0.9982261848897231,0.999112305141585,0.9999836955213487
1766145203.966784,1,1.0,0.9982310678146562,0.9991147509345462,0.9999821719251447
1766145205.299366,1,1.0,0.9982328761860858,0.999115656721009,0.999980858111309
1766145206.64475,1,1.0,0.9983699589471142,0.9991843146732727,0.9999799763874864
1766145208.024305,1,1.0,0.998268607693238,0.9991335537674484,0.999977965429572
1766145209.299423,1,1.0,0.9984067976633032,0.9992027637523253,0.9999770937416691
1766145210.517612,1,1.0,0.9983612903910098,0.9991799733026906,0.9999754393178949
1766145211.793851,1,1.0,0.9983766880452536,0.9991876847020598,0.9999742784514738
1766145213.07275,1,1.0,0.9983195844790712,0.9991590856968121,0.9999724875315021
1766145214.366605,1,1.0,0.9983320911123634,0.9991653494956846,0.9999714663346486
1766145215.589584,1,1.0,0.9984142814817287,0.9992065116162523,0.9999706038163318
1766145216.836663,1,1.0,0.9983617286974539,0.9991801928154348,0.9999686829771541
1766145218.188904,1,1.0,0.9984537515990878,0.9992262776160443,0.9999681050239984
1766145219.500623,1,1.0,0.9984484484484485,0.9992236219289239,0.9999669517984375
1766145220.706761,1,1.0,0.9983786003320009,0.9991886423985277,0.9999650285394073
1766145221.972978,1,1.0,0.9984064142657528,0.9992025717477329,0.9999638926411546
1766145223.17647,1,1.0,0.998391455411144,0.9991950803309829,0.9999624694080832
1766145224.374922,1,1.0,0.9984320435496098,0.9992154066707191,0.9999614813620439
1766145225.598675,1,1.0,0.9983801360446628,0.9991894115007852,0.9999596379760636
1766145226.737278,1,1.0,0.9984669994767433,0.9992329117650389,0.9999596906137668
1766145227.887552,1,1.0,0.9984670081486153,0.9992329161076295,0.9999596906193123
1766145229.251107,1,1.0,0.9984670081486153,0.9992329161076295,0.9999596906193123
1766145230.374827,1,1.0,0.9984670124845145,0.9992329182789064,0.9999596906220851
1766145231.642511,1,1.0,0.9984670124845145,0.9992329182789064,0.9999596906220851
1766145232.815863,1,1.0,0.9984670124845145,0.9992329182789064,0.9999596906220851
1766145233.956729,1,1.0,0.9984670168203893,0.999232920450171,0.9999596906248579
1766145235.101432,1,1.0,0.9984670168203893,0.999232920450171,0.9999596906248579
1766145236.311629,1,1.0,0.99849924685451,0.999249059939426,0.9999597116675424
1766145237.598089,1,1.0,0.9984637112423994,0.9992312651218243,0.9999578152591414
1766145238.832291,1,1.0,0.9983998201804618,0.9991992694337845,0.999955899657295
1766145240.002637,1,1.0,0.9984708580838676,0.9992348440258976,0.9999559521871283
1766145241.261704,1,1.0,0.9984448326824393,0.999221811234352,0.9999542002894021
1766145242.562684,1,1.0,0.9983944845823299,0.9991965973534971,0.9999526955482054
1766145243.88169,1,1.0,0.9984579982444903,0.9992284042212225,0.9999524837575242
1766145245.179661,1,1.0,0.9984610656437458,0.9992299402861979,0.9999507633964422
1766145246.445357,1,1.0,0.9984626358484965,0.9992307265975724,0.9999495744024909
1766145247.721863,1,1.0,0.9984575222868531,0.9992281658749586,0.9999483803903658
1766145248.95067,1,1.0,0.998458069647027,0.9992284399776046,0.9999472599245155
1766145250.271774,1,1.0,0.9984427099749507,0.9992207482269687,0.9999457939145998
1766145251.486873,1,1.0,0.9984391881345865,0.999218984558209,0.9999445403406
1766145252.764214,1,1.0,0.998464311421169,0.9992315656726745,0.9999437180304632
1766145254.132632,1,1.0,0.9984324469909377,0.9992156087080037,0.9999419731562242
1766145255.470125,1,1.0,0.9985028145979264,0.9992508464881122,0.9999418729131374
1766145256.719194,1,1.0,0.9984736031114596,0.9992362186389833,0.9999398084306605
1766145258.057273,1,1.0,0.9984644592601292,0.9992316397057972,0.9999384918736373
1766145259.231441,1,1.0,0.9984783899933615,0.9992386157317199,0.9999379930988691
1766145260.442013,1,1.0,0.9984729284045624,0.9992358807698952,0.9999368149963409
1766145261.672273,1,1.0,0.9984464667730653,0.9992226295511216,0.9999350841962713
1766145262.952252,1,1.0,0.9984609720420977,0.9992298934132652,0.9999342664966071
1766145264.139267,1,1.0,0.9985074177057376,0.9992531514864349,0.9999335108761693
1766145265.439921,1,1.0,0.9984870981793655,0.9992429764385206,0.9999316671403198
1766145266.6817,1,1.0,0.9984662457155415,0.9992325343058726,0.9999306603154753
1766145267.934956,1,1.0,0.998491665582441,0.9992452635937716,0.9999298753600203
1766145269.20362,1,1.0,0.9984752325903756,0.9992370346228169,0.9999281719650669
1766145270.525822,1,1.0,0.9984508836362121,0.99922484141268,0.9999269655259782
1766145271.749061,1,1.0,0.9984832660914634,0.9992410574888111,0.9999264601047076
1766145273.027649,1,1.0,0.9984945890549909,0.9992467275351888,0.9999248259435334
1766145274.269332,1,1.0,0.9984827422292358,0.9992407951598963,0.999923395169039
1766145275.683357,1,1.0,0.9984824956210131,0.9992406716684724,0.9999223125834645
1766145276.918042,1,1.0,0.9985030178523083,0.9992509482676186,0.9999215398435001
1766145278.140814,1,1.0,0.9984853078802054,0.9992420799323257,0.9999198440934163
1766145279.486967,1,1.0,0.9984716082920484,0.9992352197040929,0.9999189200254425
1766145280.843238,1,1.0,0.9984915734853841,0.9992452174757058,0.9999180897405061
1766145282.071172,1,1.0,0.9984945732295957,0.9992467196105659,0.9999165207949302
1766145283.365517,1,1.0,0.9985009725247923,0.9992499240701825,0.9999157213264316
1766145284.638783,1,1.0,0.9984919662598699,0.9992454141594813,0.9999143100315034
1766145286.035041,1,1.0,0.9984920001865567,0.9992454311484347,0.9999131170544964
1766145287.302295,1,1.0,0.9984808459103238,0.9992398455592982,0.9999114507546445
1766145288.525741,1,1.0,0.9984781936861427,0.9992385174285788,0.9999106278988579
1766145289.905022,1,1.0,0.9984962233789735,0.9992475459280659,0.9999098766252841
1766145291.07715,1,1.0,0.9984884861190951,0.9992436714590034,0.9999081028229221
1766145292.339099,1,1.0,0.9984931131948992,0.9992459884924538,0.9999069368194465
1766145293.671112,1,1.0,0.9984880092560129,0.9992434326666038,0.9999056747875994
1766145294.964019,1,1.0,0.9985039281284066,0.9992514040875594,0.9999049295516069
1766145296.272377,1,1.0,0.9984919977045208,0.9992454299055431,0.9999032726121592
1766145297.654082,1,1.0,0.9984735628084321,0.9992361984566748,0.9999020234277719
1766145298.92815,1,1.0,0.9984953518233713,0.9992471094940221,0.9999016178515134
1766145300.248076,1,1.0,0.9984764448450294,0.9992376416750367,0.9998998117411135
1766145301.483174,1,1.0,0.9985063101808034,0.9992525968961982,0.9998999394890982
1766145302.748208,1,1.0,0.9985007889258006,0.9992498321329134,0.9998991160762782
1766145303.951527,1,1.0,0.9984966293951878,0.9992477492417552,0.9998979306324725
1766145305.243914,1,1.0,0.9984876819414755,0.9992432687615791,0.9998966632701572
1766145306.508221,1,1.0,0.9984861739833293,0.9992425136403854,0.999895369670594
1766145307.741942,1,1.0,0.9984838679676662,0.9992413588837844,0.9998942576724307
1766145308.975614,1,1.0,0.9984989278734843,0.999248900209262,0.9998934144223807
1766145310.345807,1,1.0,0.9984905163825027,0.9992446881258013,0.9998917886754816
1766145311.626316,1,1.0,0.9985114295997564,0.9992551604268074,0.999891469460279
1766145312.922552,1,1.0,0.998508053494327,0.9992534698556435,0.9998902988799162
1766145314.04632,1,1.0,0.9984863119877152,0.9992425827471496,0.9998886077539998
1766145315.192415,1,1.0,0.9984863175154427,0.9992425855152018,0.9998886077831614
1766145316.3255,1,1.0,0.9984863202792913,0.9992425868992202,0.9998886077977421
1766145317.460955,1,1.0,0.9984863230431298,0.9992425882832336,0.9998886078123229
1766145318.606093,1,1.0,0.9984863230431298,0.9992425882832336,0.9998886078123229
1766145319.744373,1,1.0,0.9984863230431298,0.9992425882832336,0.9998886078123229
1766145321.116474,1,1.0,0.9984863285707765,0.9992425910512452,0.9998886078414844
1766145322.253808,1,1.0,0.9984863285707765,0.9992425910512452,0.9998886078414844
1766145323.392944,1,1.0,0.9984863285707765,0.9992425910512452,0.9998886078414844
1766145324.536289,1,1.0,0.9984863285707765,0.9992425910512452,0.9998886078414844
1766145325.663922,1,1.0,0.9984863285707765,0.9992425910512452,0.9998886078414844
1766145326.813335,1,1.0,0.9984863285707765,0.9992425910512452,0.9998886078414844
1766145328.061914,1,1.0,0.9985094900891879,0.9992541892254184,0.9998887317928243
1766145329.351839,1,1.0,0.9984986537810031,0.9992487629570544,0.9998871006036851
1766145330.790001,1,1.0,0.9984870362898944,0.9992429454469145,0.9998854660311446
1766145332.097599,1,1.0,0.998481837927687,0.9992403423221062,0.9998836880554091
1766145333.331962,1,1.0,0.9985147386580236,0.9992568174188329,0.9998838202279533
1766145334.576098,1,1.0,0.9985036421823777,0.9992512609003863,0.999882193678669
1766145335.910538,1,1.0,0.9984923439340401,0.9992456032816257,0.9998805667381488
1766145337.119439,1,1.0,0.9984915058702994,0.9992451836171085,0.9998794243856672
1766145338.52891,1,1.0,0.998487198193561,0.9992430265213575,0.9998782019806112
1766145339.822642,1,1.0,0.9984934677447685,0.9992461660347924,0.999877466291061
1766145341.187458,1,1.0,0.9984826182705743,0.9992407330864158,0.9998758464044886
1766145342.368756,1,1.0,0.9985170511363591,0.999257975375893,0.9998760764242001
1766145343.655159,1,1.0,0.9985069525925949,0.9992529185823106,0.9998744652478393
1766145344.919745,1,1.0,0.9984976096190721,0.9992482400911081,0.9998735117001677
1766145346.095368,1,1.0,0.9985095865961948,0.9992542375509224,0.9998728264748914
1766145347.34352,1,1.0,0.9984958775474628,0.9992473727519603,0.9998711922833713
1766145348.519359,1,1.0,0.9984913708717112,0.9992451160158722,0.9998702741850988
1766145349.728754,1,1.0,0.998497176317383,0.9992480231143553,0.9998695499945774
1766145351.022765,1,1.0,0.9984869038923093,0.9992428791478475,0.9998681194465067
1766145352.280003,1,1.0,0.9985166311176019,0.9992577650546903,0.9998681098415226
1766145353.512891,1,1.0,0.9985071930824223,0.9992530390069424,0.9998663953490915
1766145354.820066,1,1.0,0.9984944068535304,0.9992466362971513,0.9998651822997738
1766145356.168406,1,1.0,0.9985082807411306,0.9992535836487422,0.9998646493183966
1766145357.310748,1,1.0,0.9985031337272329,0.9992510062919064,0.9998633233595978
1766145358.532995,1,1.0,0.9984891875760428,0.9992440227180864,0.9998619844428864
1766145359.762722,1,1.0,0.9985046721035364,0.9992517766321308,0.9998617047945544
1766145361.03794,1,1.0,0.9985100251437606,0.9992544571518313,0.999860123645576
1766145362.28901,1,1.0,0.9985058918473694,0.9992523874166568,0.999859276014451
1766145363.741184,1,1.0,0.9984998241766408,0.999249349034105,0.9998577747309055
1766145365.072521,1,1.0,0.9985112144537169,0.9992550526934671,0.9998571824850797
1766145366.350988,1,1.0,0.9985045964939971,0.9992517387707658,0.9998556797302788
1766145367.557851,1,1.0,0.9984935546381329,0.9992462095470005,0.9998545408312312
1766145368.832631,1,1.0,0.9985078072350393,0.9992533465420758,0.9998542119704403
1766145370.231695,1,1.0,0.9984971411932871,0.9992480055258846,0.9998525019429604
1766145371.468914,1,1.0,0.9985194640603323,0.9992591836275341,0.9998527157497952
1766145372.88071,1,1.0,0.998510829038769,0.9992548596987352,0.9998510282484266
1766145374.08177,1,1.0,0.9984938228614,0.9992463438608764,0.9998492590711422
1766145375.375854,1,1.0,0.9985065237293944,0.9992527038301489,0.9998488710220853
1766145376.65893,1,1.0,0.9984963132039202,0.9992475909081517,0.9998469996413916
1766145378.01313,1,1.0,0.9984994524859154,0.999249162909593,0.9998461205741357
1766145379.266196,1,1.0,0.9984906932348097,0.999244776685576,0.9998445510386215
1766145380.482163,1,1.0,0.9985169671516535,0.9992579333211966,0.9998448290956642
1766145381.79967,1,1.0,0.9985029921728052,0.9992509354086244,0.9998430930192141
1766145383.058765,1,1.0,0.9985021456000068,0.9992505114876704,0.9998423482151182
1766145384.411093,1,1.0,0.9985112981299127,0.9992550945939208,0.999841601605373
1766145385.820797,1,1.0,0.9985033418161974,0.9992511104922934,0.9998399340101616
1766145387.088803,1,1.0,0.9984964571346289,0.9992476629818364,0.9998391241489667
1766145388.478188,1,1.0,0.9985062111727576,0.9992525473181463,0.9998385035510946
1766145389.648655,1,1.0,0.9984967899649074,0.9992478296474426,0.9998368221032176
1766145390.919874,1,1.0,0.9985121084890793,0.9992555003772053,0.9998366091685652
1766145392.153802,1,1.0,0.9985093347623945,0.999254111446128,0.9998355130525138
1766145393.481333,1,1.0,0.9985021916756666,0.9992505345600459,0.9998339741107658
1766145394.653846,1,1.0,0.9984993241230783,0.9992490986317545,0.9998327671228199
1766145395.978139,1,1.0,0.9984981035568414,0.9992484874313938,0.9998317487689179
1766145397.274413,1,1.0,0.9985071819695062,0.9992530334421802,0.9998311386368709
1766145398.53014,1,1.0,0.9985006026714701,0.9992497388659651,0.9998296114828711
1766145399.788956,1,1.0,0.9985143438084184,0.9992566197004369,0.9998294552486695
1766145401.064954,1,1.0,0.9985077118082467,0.9992532987573999,0.9998279303483552
1766145402.404125,1,1.0,0.9985048519770608,0.9992518667035208,0.9998266770772846
1766145403.711952,1,1.0,0.9984996326630567,0.9992492531334899,0.9998251729919798
1766145405.012828,1,1.0,0.9984990883451772,0.9992489805656776,0.999824449187491
1766145406.455984,1,1.0,0.9985066025019104,0.9992527432752936,0.9998238359055451
1766145407.947702,1,1.0,0.998500082439439,0.9992494783594253,0.999822208162171
1766145409.142554,1,1.0,0.9985081399876066,0.9992535131668753,0.9998216078543798
1766145410.358778,1,1.0,0.9985090126689251,0.999253950159032,0.9998209087120545
1766145411.608706,1,1.0,0.9984953300085291,0.9992470985701706,0.9998191828307105
1766145412.903533,1,1.0,0.9985073362448592,0.9992531106951325,0.9998189728272379
1766145414.118676,1,1.0,0.9985047076889668,0.9992517944514815,0.9998178442185889
1766145415.307644,1,1.0,0.99849574973236,0.9992473087481716,0.9998163512965872
1766145416.53971,1,1.0,0.9985025795447043,0.9992507287853304,0.9998159626556626
1766145417.785191,1,1.0,0.9985094388707975,0.9992541635780091,0.9998150344732671
1766145419.172254,1,1.0,0.9985044523898035,0.9992516666107958,0.999813658388638
1766145420.420796,1,1.0,0.9985050519022125,0.9992519668157133,0.9998129101166923
1766145421.627162,1,1.0,0.9985086818509668,0.9992537845031266,0.9998122641297952
1766145422.941901,1,1.0,0.9985011453511939,0.9992500106130574,0.9998107971083872
1766145424.16877,1,1.0,0.9985011501882082,0.9992500130351936,0.9998100424902683
1766145425.450705,1,1.0,0.9985032579184188,0.9992510684805487,0.9998093761415006
1766145426.711951,1,1.0,0.998500199028039,0.9992495367412572,0.9998083054099651
1766145427.926826,1,1.0,0.9985178220566786,0.9992583614081579,0.9998082172216137
1766145429.251144,1,1.0,0.9985065052029102,0.9992526945530568,0.9998065846101619
1766145430.641489,1,1.0,0.9985067686761774,0.9992528264866415,0.9998058399459818
1766145431.968318,1,1.0,0.9985123661938071,0.999255629421485,0.9998052394995417
1766145433.199586,1,1.0,0.9985035913333552,0.9992512354377876,0.99980370390717
1766145434.577987,1,1.0,0.9985036199922417,0.9992512497886974,0.9998030114887062
1766145435.823985,1,1.0,0.9985113899732284,0.9992551405840165,0.9998024536797077
1766145436.998704,1,1.0,0.9985048559414188,0.9992518686886669,0.999801596188686
1766145438.225485,1,1.0,0.9985039211216284,0.9992514005789231,0.99980147366588
1766145439.359465,1,1.0,0.9985039211216284,0.9992514005789231,0.99980147366588
1766145440.515165,1,1.0,0.9985034537123897,0.9992511665242156,0.9998014124044883
1766145441.639253,1,1.0,0.9985034537123897,0.9992511665242156,0.9998014124044883
1766145442.776037,1,1.0,0.9985034537123897,0.9992511665242156,0.9998014124044883
1766145443.924193,1,1.0,0.9985029863035886,0.999250932469618,0.9998013511431041
1766145445.041605,1,1.0,0.9985029863035886,0.999250932469618,0.9998013511431041
1766145446.365331,1,1.0,0.998505802752934,0.9992523428028041,0.9998007099989457
1766145447.678003,1,1.0,0.9985103953618562,0.9992546425369611,0.9998000490060375
1766145448.962509,1,1.0,0.998507407095748,0.999253146173513,0.9997988842784418
1766145450.275298,1,1.0,0.9985124963074533,0.9992556945751928,0.9997980779857378
1766145451.573423,1,1.0,0.9985026587026987,0.999250768423659,0.9997965271277017
1766145452.951122,1,1.0,0.9985024966698227,0.9992506872857688,0.9997957333529547
1766145454.177467,1,1.0,0.9985101823667933,0.9992545358806018,0.9997951914661202
1766145455.596739,1,1.0,0.9985066997618309,0.9992527919779568,0.9997936557138584
1766145456.775678,1,1.0,0.9985119865290025,0.9992554393063301,0.9997930745292993
1766145458.090049,1,1.0,0.9985073843454435,0.9992531347813631,0.999791625674124
1766145459.31013,1,1.0,0.9985112375923684,0.9992550642800362,0.9997910209201967
1766145460.576663,1,1.0,0.9985039191810411,0.9992513996071762,0.9997895213568739
1766145461.767756,1,1.0,0.9985041039186295,0.9992514921143082,0.999788847161933
1766145463.189159,1,1.0,0.9985048662290941,0.9992518738402039,0.9997881851713974
1766145464.411217,1,1.0,0.9985058361728344,0.99925235953775,0.9997875282475014
1766145465.652757,1,1.0,0.9985191687742766,0.9992590357656506,0.9997871227985675
1766145467.134823,1,1.0,0.9985143252401332,0.9992566104024857,0.9997856776699771
1766145468.311854,1,1.0,0.9985058301009783,0.9992523564972806,0.9997841580077016
1766145469.588265,1,1.0,0.9985126483776258,0.999255770723502,0.9997838344650223
1766145470.808193,1,1.0,0.9985110066139787,0.9992549486186998,0.9997828201768564
1766145471.995038,1,1.0,0.9985061941863824,0.9992525388122574,0.9997820489952893
1766145473.182698,1,1.0,0.9985128431365218,0.9992558682479397,0.9997815720064998
1766145474.54976,1,1.0,0.9985181093936084,0.9992585052897813,0.9997803504523577
1766145475.798179,1,1.0,0.9985095396844803,0.9992542140600665,0.9997787805483788
1766145477.111341,1,1.0,0.9985101807718137,0.9992545350819224,0.999778077735924
1766145478.425813,1,1.0,0.9985168339348396,0.9992578666138927,0.9997775601956702
